,commit,operationsSum,hunks,fileN,type
3783,fed4c72689805001108f86868e5856edb3d3808a,5.0,1.0,1.0,1.0
3786,5ad777958621524b48d1bdf4aaf3b26a363d4553,1.0,1.0,1.0,1.0
3790,8df322385a7e253672dc5077c11dc1a6219d25cc,4.0,1.0,1.0,1.0
3793,9aebc962767194c330868f53e293d4179919912c,1.0,1.0,1.0,1.0
3794,b18aaa1c7cd53ff654d3872ad58ab95343bbe476,5.0,1.0,1.0,1.0
3800,78a14e273d93dfbea9673f9b10398c538096302d,2.0,1.0,1.0,1.0
3803,a906b060b069d84e9d2b7fe60cc7a7f893be4c0c,21.0,1.0,1.0,1.0
3805,ca579c9f136af4274ccfd1bcaee7f38a29a0e2e9,5.0,1.0,1.0,1.0
3808,b8f37a4aa053c68836deca1ddeb509ce6f5ec0ae,2.0,1.0,1.0,1.0
3809,925f0042cf2058cd3929c9c49593fba7750ffe8d,5.0,1.0,1.0,1.0
3816,ebd9302842ecae39061b269531c0f5e278949cd3,6.0,1.0,1.0,1.0
3821,b832da56024b33e6c7f06f766c59d90e4f377a9b,1.0,1.0,1.0,1.0
3823,6f24fe305986afcb9eb2bde1031798b3b2ebf649,3.0,1.0,1.0,1.0
3824,667d8af9af775a5fea203890978037ea750816cc,2.0,1.0,1.0,1.0
3825,604ef7346862bb761a091932e99c14204ff4050a,9.0,1.0,1.0,1.0
3827,4d97b691475060ea6e1345ea7a7c2cba4658a631,4.0,1.0,1.0,1.0
3830,dc0fd7b56141999832a6bccda2f7e9765f0bc087,5.0,1.0,1.0,1.0
3831,f57cffb93457e968edac3afcae26f5c7670ed985,8.0,1.0,1.0,1.0
3834,7a6d84c1b26fd8a1deb28a4bbed672959f7f26ae,2.0,1.0,1.0,1.0
3836,52428d9169f8b4c26e806fb7473833bce3077de5,4.0,1.0,1.0,1.0
3837,71cd7913cb7b28aa6e7daee217339fc8c70f1a0b,5.0,1.0,1.0,1.0
3840,e7d86340793e7162126926ec9d226c68f4e37f94,5.0,1.0,1.0,1.0
3843,b25b895805dd415f218cfd4892d17aeb2db425f7,3.0,1.0,1.0,1.0
3844,acaca36dd94d1bfe381a7425984991a06ba58f53,1.0,1.0,1.0,1.0
3848,57c10b61c84bfed68b1b317d6f507a392724b9c4,1.0,1.0,1.0,1.0
3851,0bc329976bc178aacf78ca6e3de8084e8e7eb5e4,17.0,1.0,1.0,1.0
3852,97fa1c5ca680bdee2c650e3aadf2a839b92f3f0e,6.0,1.0,1.0,1.0
3858,08e28893b3886e7f2a2b77adcbdb2bfa91301d3a,6.0,1.0,1.0,1.0
3859,5bdb0f02add5994b0bc17494f4726925ca5d6ba1,1.0,1.0,1.0,1.0
3866,96a99501d6ba0292ea7bd96846053091fc20776c,4.0,1.0,1.0,1.0
3871,c0420ea0b598021302b1e1f0f28d621f93968e5d,3.0,1.0,1.0,1.0
3873,93583548585048812dc05a728d182a13213a9fd2,2.0,1.0,1.0,1.0
3874,6cf5767c7107c606644503f3e95bc1855386a70f,2.0,1.0,1.0,1.0
3877,0a677125d0ff726ed3d75ab311cf54674bf512bc,3.0,1.0,1.0,1.0
3881,4789775477718983b6f8c604a809b950c6a10052,7.0,1.0,1.0,1.0
3882,4b5c08e85d5dbbe6c22e47b5cf4401be2639e9e5,1.0,1.0,1.0,1.0
3885,3f9a79b5bb0aca128062e33426662b6d9c1b423e,2.0,1.0,1.0,1.0
3894,62aa528e0299ffef8e138d9d92d13e631d06c5ff,3.0,1.0,1.0,1.0
3896,bf6445631c6f00882b25516a174d5073ce0c6f81,2.0,1.0,1.0,1.0
3898,47dbab263db205f6bbc6bd10ba45cfb4ad75ec2f,6.0,1.0,1.0,1.0
3900,498b65147247f61f3f7f4deb35484ff98556e798,3.0,1.0,1.0,1.0
